shall	3	558	0	237	1.0	185.12	8.42
shallot	5	0	0	0	2.0	0.04	14.79
shallow	4	540	330	451	2.0	5.90	7.00
shallows	0	0	0	0	2.0	0.39	11.39
sham	0	0	0	0	1.0	1.51	11.60
shaman	5	0	0	0	2.0	2.51	12.25
shamanism	9	0	0	0	3.0	0.14	14.07
shamble	5	0	0	0	2.0	0.04	11.16
shame	3	534	287	419	1.0	41.57	6.55
shameful	0	0	0	0	3.0	1.92	7.89
shameless	0	0	0	0	3.0	1.90	9.79
shamelessness	0	0	0	0	4.0	0.02	10.50
shampoo	5	0	0	0	2.0	4.22	5.39
shamrock	6	0	0	0	2.0	0.27	10.00
shank	4	0	0	0	1.0	1.35	11.89
shanty	5	0	0	0	2.0	0.45	13.33
shape	3	575	452	471	1.0	30.24	4.47
shapeless	0	0	0	0	3.0	0.10	10.09
shapely	5	0	0	0	3.0	0.35	12.71
shaper	0	0	0	0	2.0	0.08	9.00
shard	0	0	0	0	1.0	0.73	9.90
share	2	0	0	0	1.0	69.51	4.84
shareholder	7	0	0	0	4.0	0.53	14.25
sharer	0	0	0	0	2.0	0.04	8.47
shark	3	516	611	602	1.0	14.98	5.47
sharkskin	7	0	0	0	2.0	0.06	8.94
sharp	3	572	0	495	1.0	23.78	6.11
sharpen	5	0	0	0	2.0	1.12	5.61
sharpener	5	0	0	0	3.0	0.33	6.44
sharpie	0	0	0	0	1.0	0.14	9.61
sharpness	0	0	0	0	2.0	0.24	8.58
sharpshooter	0	0	0	0	3.0	0.53	11.06
shatter	4	0	0	0	2.0	1.41	9.33
shattering	0	0	0	0	3.0	0.76	8.00
shatterproof	0	0	0	0	3.0	0.14	10.44
shave	3	0	0	0	1.0	13.76	5.89
shaven	4	0	0	0	2.0	0.20	8.39
shaver	4	0	0	0	2.0	0.47	7.89
shawl	3	455	606	576	1.0	1.37	9.74
she	2	599	406	474	1.0	3732.88	3.57
sheaf	3	0	0	0	1.0	0.04	11.07
shear	2	428	456	484	1.0	0.41	8.67
shears	3	0	0	0	1.0	0.94	9.46
shearwater	0	0	0	0	3.0	0.04	15.22
sheath	3	0	0	0	1.0	0.49	10.93
sheathe	3	0	0	0	1.0	0.10	14.13
sheave	0	0	0	0	1.0	0.01	13.25
shebang	0	0	0	0	2.0	0.59	9.92
shed	3	524	611	602	1.0	10.98	7.33
shedder	0	0	0	0	2.0	0.02	9.87
sheen	3	0	0	0	1.0	0.94	10.39
sheep	3	507	622	596	1.0	13.43	4.25
sheepdog	0	0	0	0	2.0	0.53	7.11
sheepfold	0	0	0	0	2.0	0.02	13.80
sheepish	5	0	0	0	2.0	0.10	11.56
sheepshank	0	0	0	0	2.0	0.02	13.71
sheepskin	7	428	600	566	2.0	0.27	10.21
sheer	2	468	397	440	1.0	4.57	9.63
sheet	3	616	608	594	1.0	11.61	5.33
sheeting	0	0	0	0	2.0	0.12	10.73
sheik	3	0	0	0	1.0	1.51	12.82
shekel	4	0	0	0	2.0	0.14	10.67
shekels	0	0	0	0	2.0	0.14	14.94
shelf	4	0	0	0	1.0	6.96	5.50
shell	3	524	597	581	1.0	13.22	5.22
shellacking	0	0	0	0	3.0	0.18	12.87
shellfish	0	0	0	0	2.0	0.98	9.10
shelter	5	509	0	488	2.0	11.67	9.21
shelve	4	0	0	0	1.0	0.20	6.38
shepherd	0	435	598	600	2.0	7.43	6.67
shepherdess	0	0	0	0	3.0	0.12	9.42
sherbet	5	0	0	0	2.0	0.57	7.00
sheriff	5	0	0	0	2.0	61.08	6.00
sherry	4	0	0	0	2.0	13.82	13.58
shield	4	464	576	556	1.0	8.20	6.50
shift	4	0	0	0	1.0	22.82	9.17
shifter	0	0	0	0	2.0	0.29	11.06
shiftless	0	0	0	0	2.0	0.33	12.12
shifty	5	0	0	0	2.0	0.73	11.68
shillelagh	6	0	0	0	3.0	0.18	17.00
shilling	5	337	522	476	2.0	1.47	11.16
shim	0	0	0	0	1.0	0.16	11.92
shimmer	4	0	0	0	2.0	0.55	10.00
shimmering	0	0	0	0	3.0	0.63	10.05
shimmy	0	0	0	0	2.0	1.16	10.00
shin	3	0	0	0	1.0	3.08	8.39
shindig	0	0	0	0	2.0	1.35	11.29
shine	3	0	0	0	1.0	20.65	5.79
shiner	0	0	0	0	2.0	0.75	8.21
shingle	5	0	0	0	2.0	0.75	8.56
shingles	0	0	0	0	2.0	0.65	9.20
shining	0	558	0	480	2.0	9.82	7.00
shinny	0	0	0	0	2.0	0.06	7.69
shiny	4	541	411	537	2.0	7.80	4.32
ship	3	553	615	612	1.0	98.88	5.33
shipboard	6	0	0	0	2.0	0.22	10.12
shipbuilder	0	0	0	0	3.0	0.04	7.50
shipbuilding	0	0	0	0	3.0	0.10	9.29
shipload	0	0	0	0	2.0	0.06	8.68
shipmate	6	0	0	0	2.0	0.33	9.42
shipment	7	0	0	0	2.0	6.31	9.74
shipper	4	0	0	0	2.0	0.12	9.94
shipping	0	0	0	0	2.0	6.31	9.15
shipshape	6	0	0	0	2.0	0.59	8.69
shipwreck	6	0	0	0	2.0	0.53	10.35
shipwright	6	0	0	0	2.0	0.01	12.29
shipyard	6	0	0	0	2.0	0.84	10.47
shiraz	0	0	0	0	2.0	0.12	18.56
shire	3	0	0	0	1.0	0.86	10.92
shirk	3	0	0	0	1.0	0.25	13.00
shirker	4	0	0	0	2.0	0.06	14.36
shirt	3	612	616	612	1.0	46.37	3.53
shit	0	0	0	0	1.0	474.65	6.53
shiver	4	517	455	578	2.0	1.53	7.50
shivery	6	0	0	0	3.0	0.12	10.87
shoal	3	0	0	0	1.0	0.20	13.07
shoat	0	0	0	0	1.0	0.02	12.67
shock	3	560	395	471	1.0	28.78	7.53
shocker	4	0	0	0	2.0	0.94	11.58
shocking	0	0	0	0	2.0	6.18	7.61
shoddy	4	0	0	0	2.0	0.73	11.61
shoe	2	569	600	601	1.0	30.39	2.60
shoehorn	5	0	0	0	2.0	0.25	7.89
shoelace	0	0	0	0	2.0	0.75	4.16
shoemaker	0	0	0	0	3.0	0.59	7.58
shoestring	0	0	0	0	2.0	0.25	6.21
shogun	0	0	0	0	2.0	0.67	11.40
shoot	3	536	445	494	1.0	164.94	5.53
shooter	4	0	0	0	2.0	9.78	8.00
shop	3	615	549	561	1.0	53.55	5.78
shopkeeper	7	0	0	0	3.0	0.39	8.11
shoplift	0	0	0	0	2.0	0.33	8.47
shoplifter	8	0	0	0	3.0	0.49	8.74
shoplifting	9	0	0	0	3.0	1.53	8.83
shopper	0	528	497	519	2.0	0.65	6.58
shopping	0	0	0	0	2.0	30.00	4.70
shore	2	531	574	624	1.0	19.86	6.93
short	3	586	351	431	1.0	85.63	4.32
shortage	5	554	353	405	2.0	2.63	9.89
shortbread	7	0	0	0	2.0	0.20	8.78
shortcake	6	0	0	0	2.0	0.51	6.79
shortcoming	8	0	0	0	3.0	0.10	9.28
shorten	4	0	0	0	2.0	1.02	7.33
shortfall	6	0	0	0	2.0	0.08	13.28
shorthand	7	0	0	0	2.0	1.00	11.11
shorthorn	6	0	0	0	2.0	0.02	14.14
shortness	0	0	0	0	2.0	0.84	8.11
shorts	0	0	0	0	1.0	9.41	3.95
shot	3	531	467	535	1.0	227.43	5.84
shoulder	5	553	589	577	2.0	26.20	4.50
shout	3	557	471	484	1.0	16.45	4.72
shove	3	0	0	0	1.0	13.22	6.70
shovel	4	528	581	538	2.0	6.84	6.28
shovelful	0	0	0	0	3.0	0.08	6.65
show	2	559	402	424	1.0	488.35	6.21
showbiz	0	0	0	0	2.0	0.49	9.05
shower	3	593	588	615	2.0	41.12	4.72
showman	5	0	0	0	2.0	0.33	10.21
showmanship	8	0	0	0	3.0	0.27	11.50
showplace	0	0	0	0	2.0	0.04	11.33
showroom	0	0	0	0	2.0	0.63	11.22
showy	3	0	0	0	2.0	0.29	10.26
shrapnel	6	0	0	0	2.0	2.22	12.06
shred	4	0	0	0	1.0	2.94	9.28
shrew	3	0	0	0	1.0	0.82	11.82
shrewd	4	0	0	0	1.0	1.41	11.37
shrewdness	0	0	0	0	2.0	0.04	11.82
shrewish	5	0	0	0	2.0	0.02	13.11
shriek	4	458	481	515	1.0	0.63	8.94
shrift	5	0	0	0	1.0	0.08	12.14
shrill	4	0	0	0	1.0	0.47	11.44
shrimp	5	546	629	618	1.0	8.71	7.11
shrimper	6	0	0	0	2.0	0.02	12.50
shrine	4	0	0	0	1.0	2.96	9.63
shrink	5	0	0	0	1.0	11.31	7.06
shrinkage	7	0	0	0	2.0	0.24	10.83
shrivel	5	0	0	0	2.0	0.39	9.61
shriven	5	0	0	0	2.0	0.01	14.22
shroud	4	0	0	0	1.0	1.02	11.65
shrove	4	0	0	0	1.0	0.01	13.83
shrub	4	446	588	556	1.0	0.27	8.06
shrubbery	7	0	0	0	3.0	0.35	8.89
shrug	4	481	421	497	1.0	0.39	7.94
shrunken	7	0	0	0	2.0	0.57	8.94
shuck	3	0	0	0	1.0	0.25	9.76
shudder	4	0	0	0	2.0	1.12	10.16
shuffle	4	0	0	0	2.0	2.94	8.95
shuffler	5	0	0	0	2.0	0.02	10.10
shuffling	0	0	0	0	2.0	0.57	8.20
shun	3	0	0	0	1.0	0.51	11.33
shunt	4	0	0	0	1.0	0.94	13.53
shush	0	0	0	0	1.0	2.65	5.75
shut	3	0	0	0	1.0	263.82	4.89
shutter	4	398	562	533	2.0	1.45	7.83
shuttered	0	0	0	0	3.0	0.04	10.11
shuttle	4	0	0	0	2.0	5.53	8.37
shy	2	0	0	0	1.0	18.37	5.32
shyness	0	0	0	0	2.0	0.57	7.63
shyster	0	0	0	0	2.0	0.55	12.62
sibilant	8	0	0	0	3.0	0.02	14.45
sibling	6	0	0	0	2.0	0.96	7.58
sick	3	571	404	456	1.0	165.43	4.05
sickbed	0	0	0	0	2.0	0.10	9.88
sicken	4	0	0	0	2.0	0.37	7.74
sickening	0	0	0	0	3.0	0.90	7.26
sickle	4	0	0	0	2.0	0.55	11.35
sickly	5	0	0	0	2.0	0.76	7.37
sickness	0	524	444	489	2.0	7.94	5.53
side	3	566	394	386	1.0	200.92	4.72
sideband	0	0	0	0	3.0	0.02	12.06
sideboard	6	0	0	0	3.0	0.25	10.24
sidelong	6	0	0	0	3.0	0.04	13.81
siderite	7	0	0	0	3.0	0.02	15.43
sidestep	0	0	0	0	3.0	0.06	9.84
sidewalk	0	0	0	0	3.0	5.47	4.28
sideway	0	0	0	0	3.0	0.02	7.00
siding	5	0	0	0	2.0	1.33	9.18
siege	0	345	417	445	1.0	2.31	12.28
sienna	5	0	0	0	2.0	0.18	11.44
siesta	6	0	0	0	2.0	0.49	11.82
sieve	3	0	0	0	1.0	0.53	12.36
sift	4	0	0	0	1.0	0.75	9.60
sifter	5	0	0	0	2.0	0.10	11.00
sigh	2	518	380	440	1.0	3.39	7.39
sight	3	559	393	406	1.0	45.31	5.44
sighting	0	0	0	0	2.0	1.55	9.79
sightless	0	0	0	0	2.0	0.14	9.05
sightseer	6	0	0	0	2.0	0.02	11.42
sigil	0	93	287	231	2.0	0.02	15.25
sigma	5	0	0	0	2.0	0.75	14.36
sigmoid	0	0	0	0	2.0	0.06	12.75
sign	3	543	520	534	1.0	133.27	4.32
signal	5	507	464	513	2.0	37.76	6.67
signalman	8	0	0	0	3.0	0.18	8.50
signatory	9	0	0	0	4.0	0.10	15.13
signature	8	0	0	0	3.0	12.20	8.83
signboard	6	0	0	0	2.0	0.08	10.06
signet	6	0	0	0	2.0	0.22	13.09
significance	11	0	0	0	4.0	3.49	10.11
significant	11	525	0	261	4.0	6.49	9.89
signify	7	473	0	298	3.0	0.63	11.89
signor	5	0	0	0	2.0	4.00	13.33
signora	0	0	0	0	3.0	1.96	15.75
signpost	0	0	0	0	2.0	0.31	7.89
silence	6	570	352	470	2.0	25.37	4.60
silencer	7	0	0	0	3.0	0.92	11.84
silent	6	0	0	0	2.0	23.00	4.42
silhouette	6	0	0	0	2.0	0.57	8.90
silica	6	0	0	0	3.0	0.20	15.86
silicate	7	0	0	0	3.0	0.14	13.75
silicon	7	0	0	0	3.0	1.71	12.67
silicone	0	0	0	0	3.0	0.78	13.55
silk	4	482	538	510	1.0	9.78	7.39
silken	0	0	0	0	2.0	0.41	11.11
silkworm	7	0	0	0	2.0	0.06	7.95
silky	5	0	0	0	2.0	0.78	9.10
sill	3	0	0	0	1.0	0.45	7.33
silliness	0	0	0	0	3.0	0.41	5.58
silly	4	0	0	0	2.0	57.10	4.17
silo	4	0	0	0	2.0	0.94	9.93
silt	4	0	0	0	1.0	0.33	11.75
silver	5	528	564	582	2.0	31.75	6.21
silversmith	9	0	0	0	3.0	0.06	11.16
silverware	0	0	0	0	3.0	2.14	5.89
silvery	7	0	0	0	3.0	0.49	8.50
simian	6	0	0	0	2.0	0.51	14.27
similar	6	554	0	324	3.0	13.63	7.33
similarity	10	0	0	0	5.0	0.71	8.89
simile	6	439	395	334	3.0	0.25	11.68
simmer	4	0	0	0	2.0	1.71	9.65
simmering	0	0	0	0	3.0	0.22	10.26
simper	5	275	335	329	2.0	0.06	11.85
simpering	0	0	0	0	3.0	0.25	14.00
simple	5	604	306	344	2.0	89.31	6.89
simpleton	8	0	0	0	3.0	0.61	10.88
simplicity	10	0	0	0	4.0	1.35	9.89
simplification	13	0	0	0	5.0	0.02	12.11
simplify	8	0	0	0	3.0	0.90	8.53
simply	6	0	0	0	2.0	46.31	7.92
simulacrum	11	0	0	0	4.0	0.06	16.17
simulate	8	0	0	0	3.0	1.16	11.50
simulated	0	0	0	0	4.0	0.94	11.37
simulation	10	0	0	0	4.0	2.25	10.53
simulator	0	0	0	0	4.0	0.78	10.11
simultaneous	11	0	0	0	4.0	0.57	11.68
sin	3	501	273	441	1.0	15.94	6.74
since	4	541	247	264	1.0	314.98	6.85
sincere	5	529	0	407	2.0	5.98	8.79
sincerely	0	0	0	0	4.0	4.88	9.60
sincerity	9	0	0	0	4.0	2.00	8.67
sine	3	353	319	377	1.0	0.18	13.69
sinew	5	0	0	0	2.0	0.14	12.56
sinewy	6	0	0	0	3.0	0.27	11.77
sinful	0	452	0	371	2.0	1.71	8.79
sinfulness	0	0	0	0	3.0	0.01	9.28
sing	3	576	421	527	1.0	97.59	3.47
singe	4	0	0	0	1.0	0.25	11.57
singer	4	548	553	575	2.0	15.69	5.06
single	5	556	0	415	2.0	72.08	6.68
singleness	0	0	0	0	3.0	0.04	10.12
singsong	6	0	0	0	2.0	0.18	7.67
singular	8	0	0	0	3.0	1.27	9.80
singularity	12	0	0	0	5.0	1.27	14.55
sinister	7	0	0	0	3.0	2.18	10.75
sink	4	586	590	599	1.0	16.92	4.47
sinker	5	0	0	0	2.0	0.55	6.90
sinless	0	0	0	0	2.0	0.02	10.26
sinner	4	0	0	0	2.0	2.47	7.35
sinuosity	10	0	0	0	4.0	0.01	15.17
sinus	5	0	0	0	2.0	1.75	10.05
sinusitis	9	0	0	0	4.0	0.10	14.00
sip	3	0	0	0	1.0	5.10	4.26
siphon	5	0	0	0	2.0	0.27	11.88
sipper	0	0	0	0	2.0	0.02	8.00
sir	2	0	0	0	1.0	964.47	6.37
sire	3	0	0	0	1.0	13.16	10.12
siren	6	431	538	578	2.0	6.55	7.06
sirloin	5	0	0	0	2.0	0.61	11.33
sirocco	6	0	0	0	3.0	0.10	16.50
sisal	5	0	0	0	2.0	0.04	12.00
sissified	0	0	0	0	3.0	0.04	10.79
sissy	4	0	0	0	2.0	7.29	7.40
sister	5	588	575	613	2.0	180.53	3.68
sisterhood	8	0	0	0	3.0	0.63	9.53
sisterly	0	0	0	0	3.0	0.25	8.35
sit	3	581	437	487	1.0	311.35	3.47
sitar	0	0	0	0	2.0	0.25	13.00
site	3	507	408	406	1.0	19.22	8.63
sitter	4	0	0	0	2.0	1.57	5.68
situate	7	0	0	0	2.0	0.10	13.11
situation	9	573	311	319	3.0	82.49	9.26
six	4	0	0	0	1.0	199.53	5.25
sixpence	8	396	583	602	2.0	0.59	10.50
sixteen	7	0	0	0	2.0	8.20	4.80
sixth	5	0	0	0	1.0	10.80	5.36
sixty	6	0	0	0	2.0	5.43	5.74
sizable	6	0	0	0	3.0	0.51	10.11
size	3	566	354	415	1.0	46.14	4.84
sizzle	4	0	0	0	2.0	0.63	8.16
skate	4	534	562	563	1.0	5.90	5.37
skateboard	0	0	0	0	3.0	1.67	6.94
skateboarder	0	0	0	0	4.0	0.18	9.84
skater	5	0	0	0	2.0	1.90	6.57
skedaddle	7	0	0	0	3.0	0.55	7.84
skeet	0	0	0	0	1.0	0.51	12.53
skein	4	0	0	0	1.0	0.10	11.20
skeletal	0	0	0	0	3.0	0.47	9.44
skeleton	7	0	0	0	3.0	5.12	6.68
skeptic	0	0	0	0	2.0	0.49	11.17
skeptical	0	0	0	0	3.0	1.47	10.74
skepticism	0	0	0	0	3.0	0.71	12.47
sketch	5	452	535	510	1.0	4.94	9.00
sketcher	0	0	0	0	2.0	0.02	9.53
sketchy	6	0	0	0	2.0	1.24	11.59
skew	4	0	0	0	1.0	0.14	10.94
skewer	0	0	0	0	2.0	0.41	8.94
ski	3	551	590	615	1.0	8.10	6.68
skid	4	0	0	0	1.0	2.18	8.11
skier	4	0	0	0	1.0	0.47	8.88
skiff	4	0	0	0	1.0	0.73	13.20
skiing	0	0	0	0	1.0	4.16	7.89
skilful	0	0	0	0	2.0	0.20	10.06
skill	4	549	346	366	1.0	7.92	6.80
skilled	0	0	0	0	2.0	2.37	8.68
skillet	0	432	579	586	2.0	1.22	8.20
skim	4	0	0	0	1.0	0.84	8.84
skimmer	5	0	0	0	2.0	0.14	10.82
skimp	5	0	0	0	1.0	0.25	11.25
skimpy	6	0	0	0	2.0	0.49	10.67
skin	4	591	614	638	1.0	44.04	4.48
skinflint	9	0	0	0	2.0	0.18	15.06
skinhead	0	0	0	0	2.0	0.29	12.56
skinless	0	0	0	0	2.0	0.22	9.80
skinny	5	0	0	0	2.0	13.98	5.16
skip	4	0	0	0	1.0	21.10	4.68
skipjack	0	0	0	0	2.0	0.06	10.45
skirl	0	0	0	0	1.0	0.06	16.60
skirmish	6	0	0	0	2.0	0.55	11.83
skirt	4	551	614	573	1.0	9.96	5.67
skit	4	0	0	0	1.0	0.82	9.17
skittish	6	0	0	0	2.0	0.63	10.00
skittle	5	0	0	0	2.0	0.02	7.07
skive	4	0	0	0	1.0	0.02	12.67
skivvy	0	0	0	0	2.0	0.01	11.40
skulk	5	0	0	0	1.0	0.29	13.29
skull	4	503	570	609	1.0	14.71	6.33
skullduggery	0	0	0	0	4.0	0.10	13.56
skunk	5	519	648	652	1.0	3.25	5.32
sky	3	607	542	618	1.0	44.80	4.17
skylark	6	350	614	548	2.0	0.27	10.18
skylight	6	0	0	0	2.0	0.84	8.60
skyline	0	0	0	0	2.0	0.67	11.00
skyscraper	9	489	618	577	3.0	0.78	8.26
slab	4	0	0	0	1.0	1.84	8.53
slack	4	0	0	0	1.0	5.92	9.63
slacken	6	0	0	0	2.0	0.10	12.18
slackness	0	0	0	0	2.0	0.04	9.89
slade	0	0	0	0	1.0	1.90	10.29
slag	4	310	426	373	1.0	0.76	11.67
slake	4	0	0	0	1.0	0.06	12.33
slalom	6	0	0	0	2.0	0.06	13.75
slam	4	0	0	0	1.0	5.80	6.94
slander	6	0	0	0	2.0	1.25	14.00
slanderer	8	0	0	0	3.0	0.02	13.78
slanderous	9	0	0	0	3.0	0.24	13.36
slang	4	512	373	411	1.0	1.39	10.68
slant	5	0	0	0	1.0	1.14	7.33
slap	4	521	511	542	1.0	12.47	4.67
slapdash	7	0	0	0	2.0	0.08	12.30
slapper	0	0	0	0	2.0	0.10	10.33
slapstick	0	0	0	0	2.0	0.24	12.29
slash	4	0	0	0	1.0	2.39	7.47
slat	4	0	0	0	1.0	0.08	11.56
slate	4	0	0	0	1.0	3.24	9.25
slattern	6	0	0	0	2.0	0.06	13.75
slaughter	5	0	0	0	2.0	5.45	9.56
slaughterer	7	0	0	0	3.0	0.04	11.88
slaughterhouse	8	0	0	0	3.0	1.25	10.80
slave	4	418	539	564	1.0	18.43	7.84
slaver	5	0	0	0	2.0	0.27	10.42
slavery	7	512	393	517	3.0	4.06	8.32
slavish	6	0	0	0	2.0	0.10	13.07
slaw	0	0	0	0	1.0	0.33	8.28
slay	3	481	411	454	1.0	2.14	9.39
slayer	4	0	0	0	1.0	2.82	11.50
sleazy	0	0	0	0	2.0	2.18	11.85
sled	0	477	0	0	1.0	2.92	4.89
sledge	4	0	0	0	1.0	0.47	10.06
sleek	4	0	0	0	1.0	0.84	11.17
sleep	4	610	484	530	1.0	227.94	2.79
sleeper	5	0	0	0	2.0	2.06	7.33
sleepiness	0	0	0	0	3.0	0.06	6.00
sleepless	0	0	0	0	2.0	1.35	8.45
sleeplessness	0	0	0	0	3.0	0.08	10.06
sleepwalker	8	0	0	0	3.0	0.22	8.89
sleepy	5	0	0	0	2.0	8.57	3.37
sleepyhead	8	0	0	0	3.0	0.53	5.06
sleet	4	479	538	547	1.0	0.65	11.72
sleety	5	0	0	0	2.0	0.02	9.58
sleeve	4	560	587	550	1.0	5.61	4.94
sleeveless	0	0	0	0	3.0	0.10	6.75
sleigh	3	531	613	608	1.0	3.27	6.00
sleight	4	0	0	0	1.0	0.49	13.29
slender	6	0	0	0	2.0	0.75	10.11
sleuth	4	0	0	0	1.0	0.20	10.82
slew	3	0	0	0	1.0	1.31	9.80
slice	4	540	443	507	1.0	8.53	5.69
slicer	5	0	0	0	2.0	0.12	8.79
slick	4	0	0	0	1.0	6.86	9.30
slicker	0	0	0	0	2.0	0.82	9.33
slide	4	529	504	490	1.0	17.82	4.79
slider	0	0	0	0	2.0	0.39	10.06
slight	4	512	0	317	1.0	10.18	10.33
slightly	0	0	0	0	2.0	11.29	8.12
slightness	0	0	0	0	2.0	0.02	12.19
slim	4	0	0	0	1.0	11.86	7.26
slime	4	426	545	558	1.0	2.76	6.78
slimy	5	0	0	0	2.0	3.12	6.28
sling	4	0	0	0	1.0	2.29	8.67
slinger	0	0	0	0	2.0	0.22	12.53
slink	5	0	0	0	1.0	0.37	9.37
slip	4	537	448	497	1.0	25.88	6.17
slippage	0	0	0	0	2.0	0.12	11.50
slipper	5	494	585	595	2.0	2.22	5.26
slippery	7	0	0	0	3.0	4.41	6.72
slipshod	7	0	0	0	2.0	0.14	15.64
slipway	6	0	0	0	2.0	0.04	10.15
slit	4	487	520	508	1.0	3.80	10.44
slither	5	0	0	0	2.0	0.22	8.05
slithery	7	0	0	0	3.0	0.12	9.56
sliver	5	0	0	0	2.0	0.45	7.11
slob	0	0	0	0	1.0	3.57	7.11
slobber	5	0	0	0	2.0	0.43	7.67
slobbery	7	0	0	0	3.0	0.10	9.56
slog	4	0	0	0	1.0	0.16	12.64
slogan	6	0	0	0	2.0	2.49	10.63
sloop	4	0	0	0	1.0	0.20	11.07
slop	4	0	0	0	1.0	1.84	7.95
slope	4	563	513	578	1.0	2.94	8.67
sloping	0	0	0	0	2.0	0.35	10.58
sloppiness	0	0	0	0	3.0	0.14	7.37
sloppy	5	542	0	434	2.0	5.88	5.89
slosh	4	0	0	0	1.0	0.12	8.59
slot	4	0	0	0	1.0	5.49	6.85
sloth	4	0	0	0	1.0	1.45	8.37
slothful	0	0	0	0	2.0	0.06	12.53
slouch	5	0	0	0	1.0	0.63	9.11
slough	4	272	399	245	1.0	0.67	14.65
slovenly	7	297	311	404	3.0	0.06	13.44
slow	3	602	293	377	1.0	76.02	4.15
slowly	0	0	0	0	2.0	25.08	6.32
slowness	0	0	0	0	2.0	0.08	8.16
sludge	0	0	0	0	1.0	0.47	8.80
slug	4	0	0	0	1.0	4.96	6.00
slugger	0	0	0	0	2.0	1.10	8.38
sluggish	6	481	343	382	2.0	0.78	9.05
sluice	4	0	0	0	1.0	0.27	14.36
slum	4	0	0	0	1.0	1.27	11.90
slumber	6	367	386	500	2.0	2.75	8.83
slumberous	0	0	0	0	3.0	0.02	14.07
slummy	5	0	0	0	2.0	0.04	10.06
slump	5	0	0	0	1.0	1.20	10.58
slur	3	0	0	0	1.0	0.47	10.72
slurry	0	0	0	0	2.0	0.04	12.88
slush	4	489	570	567	1.0	0.55	6.95
slushy	5	0	0	0	2.0	0.06	7.14
slut	4	0	0	0	1.0	11.35	12.67
sly	3	0	0	0	1.0	2.67	8.55
smack	4	511	451	601	1.0	9.51	5.94
smacker	0	0	0	0	2.0	0.04	9.50
small	4	616	402	447	1.0	124.96	3.22
smallish	6	0	0	0	2.0	0.27	8.16
smallness	0	0	0	0	2.0	0.04	6.47
smallpox	8	0	0	0	2.0	1.47	10.71
smalltime	0	0	0	0	2.0	0.18	9.85
smarmy	5	0	0	0	2.0	0.16	13.11
smart	4	602	304	396	1.0	96.25	5.50
smarten	5	0	0	0	2.0	0.57	9.33
smartness	0	0	0	0	2.0	0.10	7.26
smarty	0	0	0	0	2.0	0.59	5.94
smash	4	536	402	518	1.0	8.25	4.65
smasher	5	0	0	0	2.0	0.12	9.06
smattering	8	0	0	0	3.0	0.18	13.00
smear	3	480	355	415	1.0	2.18	8.84
smell	4	582	450	477	1.0	83.14	4.22
smeller	0	0	0	0	2.0	0.06	8.29
smelly	5	0	0	0	2.0	4.14	4.32
smelt	5	444	475	473	1.0	1.02	13.64
smelter	0	0	0	0	2.0	0.08	14.38
smelting	0	0	0	0	2.0	0.18	15.44
smilax	7	0	0	0	2.0	0.01	NA
smile	4	594	514	615	2.0	58.00	3.51
smirk	4	0	0	0	1.0	0.80	8.00
smite	4	0	0	0	1.0	0.57	11.50
smithereens	9	0	0	0	3.0	0.55	8.07
smock	4	0	0	0	1.0	0.49	6.26
smog	4	0	0	0	1.0	1.08	10.47
smoke	4	596	541	615	1.0	65.43	4.00
smokeless	0	0	0	0	3.0	0.08	11.89
smoker	5	0	0	0	2.0	2.27	6.19
smoking	0	0	0	0	2.0	26.16	6.73
smoky	5	0	0	0	2.0	0.67	6.58
smooch	0	0	0	0	1.0	0.47	6.74
smooth	4	570	406	472	1.0	18.27	5.61
smoothness	0	0	0	0	2.0	0.12	7.61
smorgasbord	0	0	0	0	3.0	0.69	9.46
smother	5	477	377	413	2.0	1.18	6.63
smudge	4	0	0	0	1.0	1.00	6.11
smudgy	5	0	0	0	2.0	0.02	8.65
smug	4	375	0	352	1.0	2.39	9.33
smuggle	5	0	0	0	2.0	2.00	9.94
smuggler	6	0	0	0	2.0	1.22	9.95
smugness	0	0	0	0	2.0	0.18	10.56
smut	4	330	449	426	1.0	1.37	12.74
smutty	5	0	0	0	2.0	0.22	13.29
snack	4	0	0	0	1.0	9.14	2.78
snaffle	5	0	0	0	2.0	0.02	14.80
snag	4	0	0	0	1.0	1.90	9.75
snail	4	489	579	577	1.0	1.76	5.79
snake	4	501	621	627	1.0	22.35	5.10
snakeroot	0	0	0	0	3.0	0.04	11.75
snaky	5	0	0	0	2.0	0.04	8.53
snap	4	526	420	410	1.0	17.39	6.05
snapdragon	10	0	0	0	3.0	0.02	10.94
snapper	0	0	0	0	2.0	0.67	8.39
snappish	6	0	0	0	2.0	0.35	12.86
snappishness	0	0	0	0	3.0	0.02	12.47
snappy	5	0	0	0	2.0	2.94	9.05
snapshot	7	0	0	0	2.0	1.04	10.00
snare	3	0	0	0	1.0	0.76	10.68
snarl	4	0	0	0	1.0	0.53	8.75
snatch	5	0	0	0	1.0	3.90	8.18
snatcher	6	0	0	0	2.0	0.47	9.88
snazzy	0	0	0	0	2.0	0.61	10.37
sneak	4	0	0	0	1.0	16.88	5.83
sneaker	0	0	0	0	2.0	0.69	6.25
sneaky	5	0	0	0	2.0	4.24	6.58
sneer	3	398	371	494	1.0	0.75	9.20
sneeze	4	544	563	562	1.0	2.94	4.17
snick	4	0	0	0	1.0	0.02	16.33
snicker	0	0	0	0	2.0	0.29	8.84
